652.316809,915.27426
652.316808534,915.274260162

652.316809,915.27426
742.357609675,874.938470216

652.316809,915.27426
691.540462982,801.812526776

652.316809,915.27426
653.009634044,940.667468693

652.316809,915.27426
655.45146248,967.101020767

644.746071,653.519235
644.746070527,653.519235384

644.746071,653.519235
676.079799536,756.571724812

644.746071,653.519235
675.038449055,751.682792536

644.746071,653.519235
736.250516479,722.273042116

644.746071,653.519235
693.381452533,724.662512701

644.746071,653.519235
654.160929808,547.743276526

644.746071,653.519235
613.202623261,648.969950043

644.746071,653.519235
685.603855748,537.334443049

923.389312,794.119477
812.421741588,780.24257165

923.389312,794.119477
923.389311808,794.119477062

923.389312,794.119477
931.272940213,878.981909059

923.389312,794.119477
837.159202553,775.444852979

923.389312,794.119477
888.208249506,834.612094546

923.389312,794.119477
803.648398175,785.735434355

923.389312,794.119477
820.311908199,798.460999502

923.389312,794.119477
974.566876883,814.717179881

822.675384,648.327078
736.250516479,722.273042116

822.675384,648.327078
822.675383656,648.327078133

822.675384,648.327078
888.166198167,616.887277212

822.675384,648.327078
784.78170588,723.18056087

888.166198,616.887277
822.675383656,648.327078133

888.166198,616.887277
888.166198167,616.887277212

692.771462,791.80913
801.607546203,849.384769582

692.771462,791.80913
812.421741588,780.24257165

692.771462,791.80913
676.079799536,756.571724812

692.771462,791.80913
675.038449055,751.682792536

692.771462,791.80913
742.357609675,874.938470216

692.771462,791.80913
736.250516479,722.273042116

692.771462,791.80913
691.540462982,801.812526776

692.771462,791.80913
760.213341561,829.7191298

692.771462,791.80913
748.361876204,779.696709078

692.771462,791.80913
694.00246111,781.805732777

692.771462,791.80913
803.648398175,785.735434355

692.771462,791.80913
632.99442803,787.565678168

692.771462,791.80913
693.381452533,724.662512701

692.771462,791.80913
784.78170588,723.18056087

653.009634,940.667469
652.316808534,915.274260162

653.009634,940.667469
742.357609675,874.938470216

653.009634,940.667469
653.009634044,940.667468693

653.009634,940.667469
655.45146248,967.101020767

931.27294,878.981909
923.389311808,794.119477062

931.27294,878.981909
813.665785349,854.170467778

931.27294,878.981909
931.272940213,878.981909059

931.27294,878.981909
888.208249506,834.612094546

931.27294,878.981909
974.566876883,814.717179881

748.361876,779.696709
801.607546203,849.384769582

748.361876,779.696709
812.421741588,780.24257165

748.361876,779.696709
676.079799536,756.571724812

748.361876,779.696709
675.038449055,751.682792536

748.361876,779.696709
742.357609675,874.938470216

748.361876,779.696709
736.250516479,722.273042116

748.361876,779.696709
691.540462982,801.812526776

748.361876,779.696709
813.665785349,854.170467778

748.361876,779.696709
760.213341561,829.7191298

748.361876,779.696709
748.361876204,779.696709078

748.361876,779.696709
694.00246111,781.805732777

748.361876,779.696709
837.159202553,775.444852979

748.361876,779.696709
803.648398175,785.735434355

748.361876,779.696709
820.311908199,798.460999502

748.361876,779.696709
632.99442803,787.565678168

748.361876,779.696709
693.381452533,724.662512701

748.361876,779.696709
784.78170588,723.18056087

148.176938,136.755257
143.620420809,147.163520562

148.176938,136.755257
152.733454816,126.346994186

148.176938,136.755257
67.1050898011,108.348968311

148.176938,136.755257
107.002864657,23.4401850852

148.176938,136.755257
238.67368069,220.867929964

148.176938,136.755257
95.3646064217,147.710609164

148.176938,136.755257
107.212838451,232.761981074

148.176938,136.755257
189.556422663,145.368558864

148.176938,136.755257
215.961836215,208.184297952

148.176938,136.755257
210.160390067,206.950082441

148.176938,136.755257
135.705181214,205.376709419

148.176938,136.755257
238.692828701,123.224620049

58.769134,249.506811
58.7691337051,249.506811165

58.769134,249.506811
48.4394603565,344.241140148

58.769134,249.506811
95.3646064217,147.710609164

58.769134,249.506811
107.212838451,232.761981074

58.769134,249.506811
135.705181214,205.376709419

304.771962,183.190356
314.863979944,190.341349357

304.771962,183.190356
267.843131133,176.765803566

304.771962,183.190356
238.67368069,220.867929964

304.771962,183.190356
305.579254404,181.841056615

304.771962,183.190356
313.338452724,94.3113946478

304.771962,183.190356
283.438345118,93.8633326552

304.771962,183.190356
189.556422663,145.368558864

304.771962,183.190356
308.902102863,276.619874181

304.771962,183.190356
215.961836215,208.184297952

304.771962,183.190356
210.160390067,206.950082441

304.771962,183.190356
399.888839831,220.308947604

304.771962,183.190356
238.692828701,123.224620049

304.771962,183.190356
293.872651301,177.38866116

242.015527,354.733447
239.451404685,305.056274453

242.015527,354.733447
209.249027122,361.824302386

242.015527,354.733447
247.915175597,359.527452283

242.015527,354.733447
236.115877862,349.939441966

242.015527,354.733447
315.685456015,338.799111985

242.015527,354.733447
308.902102863,276.619874181

242.015527,354.733447
235.168791489,316.865377552

242.015527,354.733447
145.113008998,414.014438138

95.364606,147.710609
143.620420809,147.163520562

95.364606,147.710609
152.733454816,126.346994186

95.364606,147.710609
58.7691337051,249.506811165

95.364606,147.710609
67.1050898011,108.348968311

95.364606,147.710609
107.002864657,23.4401850852

95.364606,147.710609
95.3646064217,147.710609164

95.364606,147.710609
107.212838451,232.761981074

95.364606,147.710609
189.556422663,145.368558864

95.364606,147.710609
135.705181214,205.376709419

313.338453,94.311395
314.863979944,190.341349357

313.338453,94.311395
267.843131133,176.765803566

313.338453,94.311395
305.579254404,181.841056615

313.338453,94.311395
313.338452724,94.3113946478

313.338453,94.311395
283.438345118,93.8633326552

313.338453,94.311395
238.692828701,123.224620049

313.338453,94.311395
293.872651301,177.38866116

313.338453,94.311395
259.647236522,50.7404858672

189.556423,145.368559
143.620420809,147.163520562

189.556423,145.368559
152.733454816,126.346994186

189.556423,145.368559
267.843131133,176.765803566

189.556423,145.368559
238.67368069,220.867929964

189.556423,145.368559
95.3646064217,147.710609164

189.556423,145.368559
107.212838451,232.761981074

189.556423,145.368559
305.579254404,181.841056615

189.556423,145.368559
283.438345118,93.8633326552

189.556423,145.368559
189.556422663,145.368558864

189.556423,145.368559
215.961836215,208.184297952

189.556423,145.368559
210.160390067,206.950082441

189.556423,145.368559
135.705181214,205.376709419

189.556423,145.368559
238.692828701,123.224620049

189.556423,145.368559
293.872651301,177.38866116

189.556423,145.368559
259.647236522,50.7404858672

308.902103,276.619874
239.451404685,305.056274453

308.902103,276.619874
314.863979944,190.341349357

308.902103,276.619874
247.915175597,359.527452283

308.902103,276.619874
267.843131133,176.765803566

308.902103,276.619874
236.115877862,349.939441966

308.902103,276.619874
238.67368069,220.867929964

308.902103,276.619874
305.579254404,181.841056615

308.902103,276.619874
315.685456015,338.799111985

308.902103,276.619874
308.902102863,276.619874181

308.902103,276.619874
215.961836215,208.184297952

308.902103,276.619874
210.160390067,206.950082441

308.902103,276.619874
235.168791489,316.865377552

308.902103,276.619874
399.888839831,220.308947604

308.902103,276.619874
293.872651301,177.38866116

399.892977,498.947707
399.89297658,498.94770668

399.892977,498.947707
377.347808563,596.254184806

218.635815,728.058278
218.635815052,728.058278425

218.635815,728.058278
307.553069714,675.671405584

218.635815,728.058278
324.128685113,734.876254063

218.635815,728.058278
263.177625014,820.506210803

218.635815,728.058278
186.658430204,831.289905614

218.635815,728.058278
230.169998779,701.815748016

218.635815,728.058278
285.24468363,623.237070627

218.635815,728.058278
280.08017118,771.97189291

218.635815,728.058278
231.440157679,787.034111365

218.635815,728.058278
251.451620421,808.368766612

218.635815,728.058278
298.60927094,739.54220539

218.635815,728.058278
190.65320183,665.796792935

218.635815,728.058278
250.587264797,750.28489526

218.635815,728.058278
114.234881334,735.055374327

218.635815,728.058278
216.532634974,642.612405648

183.461611,550.816601
183.461611465,550.816601237

183.461611,550.816601
137.03678515,609.628415512

183.461611,550.816601
151.323405422,490.595946271

183.461611,550.816601
209.856266292,503.443760641

183.461611,550.816601
285.24468363,623.237070627

183.461611,550.816601
190.65320183,665.796792935

183.461611,550.816601
216.532634974,642.612405648

137.036785,609.628416
183.461611465,550.816601237

137.036785,609.628416
137.03678515,609.628415512

137.036785,609.628416
151.323405422,490.595946271

137.036785,609.628416
84.3021668698,646.679108055

137.036785,609.628416
190.65320183,665.796792935

137.036785,609.628416
32.453617319,620.524625408

137.036785,609.628416
76.6097270132,708.535790235

137.036785,609.628416
216.532634974,642.612405648

377.347809,596.254185
399.89297658,498.94770668

377.347809,596.254185
377.347808563,596.254184806

377.347809,596.254185
307.553069714,675.671405584

377.347809,596.254185
285.24468363,623.237070627

377.347809,596.254185
339.547764801,664.876391511

654.16093,547.743277
644.746070527,653.519235384

654.16093,547.743277
654.160929808,547.743276526

654.16093,547.743277
613.202623261,648.969950043

654.16093,547.743277
685.603855748,537.334443049

485.066906,805.818361
485.066905837,805.818361015

145.113009,414.014438
209.249027122,361.824302386

145.113009,414.014438
247.915175597,359.527452283

145.113009,414.014438
236.115877862,349.939441966

145.113009,414.014438
48.4394603565,344.241140148

145.113009,414.014438
151.323405422,490.595946271

